Designation,Post,Course,Department,Degree,Year,Type,Department.1,Course.1,Degree.1,Year.1,Access
Faculty,Assistant,IT_11,IT,NotA,NotA,assgn,IT,IT_19,BTech,2,Yes
Faculty,Assistant,IT_2,IT,NotA,NotA,assgn,IT,IT_8,BTech,2,Yes
Faculty,Assistant,IT_4,IT,NotA,NotA,answer_sheet,IT,IT_7,BTech,1,Yes
Faculty,Associate,IT_5,IT,NotA,NotA,mids_paper,IT,IT_8,BTech,1,Yes
Faculty,Assistant,IT_1,IT,NotA,NotA,mids_paper,IT,IT_19,BTech,4,Yes
Teaching_assis,Temporary,ECE_3,ECE,BTech,1,report_assgn,ECE,ECE_5,BTech,1,Yes
Faculty,Assistant,IT_5,IT,NotA,NotA,assgn,IT,IT_6,BTech,1,Yes
Faculty,Associate,IT_7,IT,NotA,NotA,mids_paper,IT,IT_19,BTech,3,Yes
Faculty,Assistant,IT_7,IT,NotA,NotA,answer_sheet,IT,IT_12,BTech,2,Yes
Faculty,Associate,IT_6,IT,NotA,NotA,compre_paper,IT,IT_19,BTech,3,Yes
Faculty,Assistant,IT_7,IT,NotA,NotA,assgn,IT,IT_18,BTech,3,Yes
Faculty,Associate,IT_12,IT,NotA,NotA,mids_paper,IT,IT_18,BTech,2,Yes
Faculty,Assistant,IT_2,IT,NotA,NotA,mids_paper,IT,IT_17,BTech,3,Yes
Faculty,Assistant,IT_2,IT,NotA,NotA,mids_paper,IT,IT_7,BTech,2,Yes
Faculty,Assistant,IT_18,IT,NotA,NotA,assgn,IT,IT_20,BTech,1,Yes
Faculty,Assistant,IT_1,IT,NotA,NotA,mids_paper,IT,IT_8,BTech,2,Yes
Faculty,Assistant,IT_2,IT,NotA,NotA,answer_sheet,IT,IT_6,BTech,1,Yes
Teaching_assis,Temporary,ECE_16,ECE,BTech,4,report_assgn,ECE,ECE_18,BTech,4,Yes
Faculty,Assistant,IT_5,IT,NotA,NotA,compre_paper,IT,IT_6,BTech,1,Yes
Faculty,Assistant,IT_2,IT,NotA,NotA,compre_paper,IT,IT_7,BTech,2,Yes
Teaching_assis,Temporary,CE_26,CE,MTech,2,report_assgn,CE,CE_30,MTech,2,Yes
Faculty,Associate,IT_2,IT,NotA,NotA,compre_paper,IT,IT_5,BTech,1,Yes
Faculty,Assistant,IT_11,IT,NotA,NotA,assgn,IT,IT_18,BTech,2,Yes
Faculty,Associate,IT_6,IT,NotA,NotA,compre_paper,IT,IT_17,BTech,3,Yes
Faculty,Assistant,IT_7,IT,NotA,NotA,answer_sheet,IT,IT_10,BTech,1,Yes
Faculty,Assistant,IT_7,IT,NotA,NotA,mids_paper,IT,IT_12,BTech,2,Yes
Faculty,Assistant,IT_9,IT,NotA,NotA,answer_sheet,IT,IT_17,BTech,2,Yes
Faculty,Assistant,IT_5,IT,NotA,NotA,compre_paper,IT,IT_16,BTech,3,Yes
Faculty,Assistant,IT_14,IT,NotA,NotA,compre_paper,IT,IT_15,BTech,1,Yes
Faculty,Assistant,IT_11,IT,NotA,NotA,answer_sheet,IT,IT_19,BTech,2,Yes
Faculty,Assistant,IT_1,IT,NotA,NotA,compre_paper,IT,IT_18,BTech,4,Yes
Faculty,Assistant,IT_2,IT,NotA,NotA,assgn,IT,IT_7,BTech,2,Yes
Teaching_assis,Temporary,Mech_31,Mech,BTech,1,compre_paper,Mech,Mech_31,BTech,1,Yes
Faculty,Associate,IT_5,IT,NotA,NotA,compre_paper,IT,IT_20,BTech,3,Yes
Faculty,Assistant,IT_6,IT,NotA,NotA,assgn,IT,IT_15,BTech,2,Yes
Faculty,Associate,IT_8,IT,NotA,NotA,mids_paper,IT,IT_18,BTech,3,Yes
Faculty,Assistant,IT_6,IT,NotA,NotA,compre_paper,IT,IT_19,BTech,3,Yes
Faculty,Assistant,IT_3,IT,NotA,NotA,assgn,IT,IT_20,BTech,4,Yes
Faculty,Assistant,IT_1,IT,NotA,NotA,mids_paper,IT,IT_15,BTech,3,Yes
Faculty,Assistant,IT_5,IT,NotA,NotA,mids_paper,IT,IT_17,BTech,3,Yes
Faculty,Assistant,IT_3,IT,NotA,NotA,compre_paper,IT,IT_7,BTech,1,Yes
Teaching_assis,Temporary,Mech_16,Mech,BTech,4,report_assgn,Mech,Mech_17,BTech,4,Yes
Faculty,Assistant,IT_3,IT,NotA,NotA,compre_paper,IT,IT_9,BTech,2,Yes
Teaching_assis,Temporary,CE_26,CE,MTech,2,report_assgn,CE,CE_28,MTech,2,Yes
Faculty,Associate,IT_1,IT,NotA,NotA,compre_paper,IT,IT_13,BTech,3,Yes
Faculty,Assistant,IT_2,IT,NotA,NotA,compre_paper,IT,IT_11,BTech,2,Yes
Faculty,Assistant,IT_8,IT,NotA,NotA,compre_paper,IT,IT_13,BTech,2,Yes
Faculty,Assistant,IT_5,IT,NotA,NotA,answer_sheet,IT,IT_18,BTech,3,Yes
Faculty,Associate,IT_14,IT,NotA,NotA,mids_paper,IT,IT_16,BTech,1,Yes
Faculty,Assistant,IT_9,IT,NotA,NotA,mids_paper,IT,IT_17,BTech,2,Yes
Faculty,Associate,IT_4,IT,NotA,NotA,mids_paper,IT,IT_20,BTech,3,Yes
Teaching_assis,Temporary,ECE_30,ECE,MTech,2,report_assgn,ECE,ECE_30,MTech,2,Yes
Faculty,Assistant,IT_3,IT,NotA,NotA,compre_paper,IT,IT_20,BTech,4,Yes
Teaching_assis,Temporary,CE_11,CE,BTech,3,report_assgn,CE,CE_11,BTech,3,Yes
Faculty,Assistant,IT_5,IT,NotA,NotA,assgn,IT,IT_15,BTech,3,Yes
Faculty,Assistant,IT_7,IT,NotA,NotA,compre_paper,IT,IT_19,BTech,3,Yes
Faculty,Associate,IT_9,IT,NotA,NotA,compre_paper,IT,IT_17,BTech,2,Yes
Faculty,Assistant,IT_17,IT,NotA,NotA,compre_paper,IT,IT_19,BTech,1,Yes
Faculty,Assistant,IT_11,IT,NotA,NotA,compre_paper,IT,IT_16,BTech,2,Yes
Teaching_assis,Temporary,CSE_16,CSE,BTech,4,report_assgn,CSE,CSE_18,BTech,4,Yes
Faculty,Assistant,IT_5,IT,NotA,NotA,compre_paper,IT,IT_10,BTech,2,Yes
Faculty,Assistant,IT_15,IT,NotA,NotA,compre_paper,IT,IT_20,BTech,2,Yes
Faculty,Associate,IT_5,IT,NotA,NotA,compre_paper,IT,IT_14,BTech,2,Yes
Faculty,Assistant,IT_3,IT,NotA,NotA,compre_paper,IT,IT_6,BTech,1,Yes
Faculty,Assistant,IT_3,IT,NotA,NotA,mids_paper,IT,IT_8,BTech,2,Yes
Teaching_assis,Temporary,ECE_11,ECE,BTech,3,report_assgn,ECE,ECE_12,BTech,3,Yes
Faculty,Associate,IT_1,IT,NotA,NotA,compre_paper,IT,IT_4,BTech,1,Yes
Faculty,Associate,IT_10,IT,NotA,NotA,mids_paper,IT,IT_17,BTech,2,Yes
Teaching_assis,Temporary,ECE_11,ECE,BTech,3,report_assgn,ECE,ECE_14,BTech,3,Yes
Faculty,Associate,IT_14,IT,NotA,NotA,compre_paper,IT,IT_17,BTech,1,Yes
Faculty,Associate,IT_1,IT,NotA,NotA,mids_paper,IT,IT_17,BTech,3,Yes
Faculty,Assistant,IT_7,IT,NotA,NotA,mids_paper,IT,IT_11,BTech,1,Yes
Faculty,Assistant,IT_5,IT,NotA,NotA,compre_paper,IT,IT_17,BTech,3,Yes
Faculty,Assistant,IT_5,IT,NotA,NotA,answer_sheet,IT,IT_13,BTech,2,Yes
Teaching_assis,Temporary,Mech_31,Mech,BTech,1,assgn,Mech,Mech_5,BTech,1,Yes
Faculty,Associate,IT_4,IT,NotA,NotA,mids_paper,IT,IT_11,BTech,2,Yes
Faculty,Associate,IT_5,IT,NotA,NotA,compre_paper,IT,IT_17,BTech,3,Yes
Faculty,Assistant,IT_2,IT,NotA,NotA,answer_sheet,IT,IT_9,BTech,2,Yes
Faculty,Associate,IT_3,IT,NotA,NotA,mids_paper,IT,IT_10,BTech,2,Yes
Faculty,Assistant,IT_6,IT,NotA,NotA,compre_paper,IT,IT_13,BTech,2,Yes
Faculty,Associate,IT_8,IT,NotA,NotA,mids_paper,IT,IT_15,BTech,2,Yes
Faculty,Associate,IT_10,IT,NotA,NotA,compre_paper,IT,IT_20,BTech,3,Yes
Faculty,Associate,IT_8,IT,NotA,NotA,compre_paper,IT,IT_19,BTech,3,Yes
Faculty,Assistant,IT_12,IT,NotA,NotA,mids_paper,IT,IT_16,BTech,1,Yes
Faculty,Associate,IT_2,IT,NotA,NotA,mids_paper,IT,IT_5,BTech,1,Yes
Teaching_assis,Temporary,Mech_17,Mech,BTech,4,report_assgn,Mech,Mech_20,BTech,4,Yes
Faculty,Assistant,IT_3,IT,NotA,NotA,assgn,IT,IT_19,BTech,3,Yes
Teaching_assis,Temporary,CSE_26,CSE,MTech,2,report_assgn,CSE,CSE_28,MTech,2,Yes
Teaching_assis,Temporary,CE_30,CE,MTech,2,report_assgn,CE,CE_30,MTech,2,Yes
Faculty,Assistant,IT_11,IT,NotA,NotA,compre_paper,IT,IT_15,BTech,1,Yes
Teaching_assis,Temporary,ECE_7,ECE,BTech,2,report_assgn,ECE,ECE_10,BTech,2,Yes
Faculty,Assistant,IT_6,IT,NotA,NotA,answer_sheet,IT,IT_19,BTech,3,Yes
Faculty,Associate,IT_14,IT,NotA,NotA,mids_paper,IT,IT_18,BTech,1,Yes
Faculty,Assistant,IT_13,IT,NotA,NotA,answer_sheet,IT,IT_15,BTech,1,Yes
Faculty,Assistant,IT_3,IT,NotA,NotA,compre_paper,IT,IT_5,BTech,1,Yes
Faculty,Assistant,IT_10,IT,NotA,NotA,compre_paper,IT,IT_17,BTech,2,Yes
Teaching_assis,Temporary,ECE_6,ECE,BTech,2,report_assgn,ECE,ECE_8,BTech,2,Yes
Teaching_assis,Temporary,ECE_9,ECE,BTech,2,report_assgn,ECE,ECE_10,BTech,2,Yes
Faculty,Associate,IT_13,IT,NotA,NotA,mids_paper,IT,IT_19,BTech,2,Yes
Faculty,Assistant,IT_2,IT,NotA,NotA,assgn,IT,IT_18,BTech,3,Yes
Faculty,Associate,IT_6,IT,NotA,NotA,compre_paper,IT,IT_18,BTech,3,Yes
Faculty,Assistant,IT_3,IT,NotA,NotA,answer_sheet,IT,IT_15,BTech,3,Yes
Faculty,Assistant,IT_12,IT,NotA,NotA,compre_paper,IT,IT_20,BTech,2,Yes
Faculty,Assistant,IT_7,IT,NotA,NotA,answer_sheet,IT,IT_13,BTech,2,Yes
Faculty,Assistant,IT_6,IT,NotA,NotA,compre_paper,IT,IT_8,BTech,1,Yes
Teaching_assis,Temporary,Mech_26,Mech,MTech,2,report_assgn,Mech,Mech_30,MTech,2,Yes
Faculty,Associate,IT_4,IT,NotA,NotA,mids_paper,IT,IT_8,BTech,1,Yes
Faculty,Assistant,IT_16,IT,NotA,NotA,answer_sheet,IT,IT_17,BTech,1,Yes
Faculty,Assistant,IT_2,IT,NotA,NotA,assgn,IT,IT_6,BTech,1,Yes
Faculty,Assistant,IT_6,IT,NotA,NotA,assgn,IT,IT_7,BTech,1,Yes
Faculty,Assistant,IT_12,IT,NotA,NotA,mids_paper,IT,IT_18,BTech,2,Yes
Faculty,Associate,IT_12,IT,NotA,NotA,compre_paper,IT,IT_15,BTech,1,Yes
Faculty,Assistant,IT_1,IT,NotA,NotA,assgn,IT,IT_20,BTech,4,Yes
Faculty,Assistant,IT_5,IT,NotA,NotA,mids_paper,IT,IT_13,BTech,2,Yes
Faculty,Associate,IT_9,IT,NotA,NotA,compre_paper,IT,IT_20,BTech,3,Yes
Faculty,Assistant,IT_7,IT,NotA,NotA,mids_paper,IT,IT_19,BTech,3,Yes
Faculty,Assistant,IT_15,IT,NotA,NotA,answer_sheet,IT,IT_18,BTech,1,Yes
Faculty,Assistant,IT_3,IT,NotA,NotA,mids_paper,IT,IT_5,BTech,1,Yes
Faculty,Assistant,IT_6,IT,NotA,NotA,assgn,IT,IT_19,BTech,3,Yes
Faculty,Associate,IT_16,IT,NotA,NotA,compre_paper,IT,IT_17,BTech,1,Yes
Faculty,Associate,IT_1,IT,NotA,NotA,mids_paper,IT,IT_8,BTech,2,Yes
Faculty,Associate,IT_4,IT,NotA,NotA,mids_paper,IT,IT_7,BTech,1,Yes
Faculty,Assistant,IT_1,IT,NotA,NotA,compre_paper,IT,IT_16,BTech,3,Yes
Faculty,Associate,IT_6,IT,NotA,NotA,compre_paper,IT,IT_10,BTech,1,Yes
Teaching_assis,Temporary,CSE_13,CSE,BTech,3,report_assgn,CSE,CSE_15,BTech,3,Yes
Faculty,Assistant,IT_5,IT,NotA,NotA,assgn,IT,IT_10,BTech,2,Yes
Faculty,Assistant,IT_8,IT,NotA,NotA,compre_paper,IT,IT_15,BTech,2,Yes
Faculty,Associate,IT_13,IT,NotA,NotA,mids_paper,IT,IT_18,BTech,2,Yes
Teaching_assis,Temporary,CSE_10,CSE,BTech,2,report_assgn,CSE,CSE_10,BTech,2,Yes
Faculty,Assistant,IT_2,IT,NotA,NotA,mids_paper,IT,IT_6,BTech,1,Yes
Stud,Undergraduate,IT_6,IT,BTech,2,attendance,IT,IT_6,BTech,1,Yes
Faculty,Associate,IT_7,IT,NotA,NotA,compre_paper,IT,IT_10,BTech,1,Yes
Faculty,Assistant,IT_4,IT,NotA,NotA,assgn,IT,IT_8,BTech,1,Yes
Faculty,Assistant,IT_2,IT,NotA,NotA,assgn,IT,IT_9,BTech,2,Yes
Faculty,Assistant,IT_3,IT,NotA,NotA,answer_sheet,IT,IT_12,BTech,2,Yes
Faculty,Associate,IT_7,IT,NotA,NotA,mids_paper,IT,IT_10,BTech,1,Yes
Faculty,Assistant,IT_13,IT,NotA,NotA,mids_paper,IT,IT_20,BTech,2,Yes
Faculty,Associate,IT_5,IT,NotA,NotA,compre_paper,IT,IT_19,BTech,3,Yes
Faculty,Associate,IT_9,IT,NotA,NotA,mids_paper,IT,IT_11,BTech,1,Yes
Teaching_assis,Temporary,Mech_14,Mech,BTech,3,report_assgn,Mech,Mech_15,BTech,3,Yes
Faculty,Associate,IT_9,IT,NotA,NotA,compre_paper,IT,IT_10,BTech,1,Yes
Faculty,Assistant,IT_12,IT,NotA,NotA,compre_paper,IT,IT_19,BTech,2,Yes
Faculty,Associate,IT_6,IT,NotA,NotA,mids_paper,IT,IT_18,BTech,3,Yes
Faculty,Assistant,IT_4,IT,NotA,NotA,compre_paper,IT,IT_15,BTech,3,Yes
Teaching_assis,Temporary,Mech_4,Mech,BTech,1,report_assgn,Mech,Mech_5,BTech,1,Yes
Faculty,Assistant,IT_4,IT,NotA,NotA,answer_sheet,IT,IT_6,BTech,1,Yes
Faculty,Associate,IT_7,IT,NotA,NotA,compre_paper,IT,IT_16,BTech,2,Yes
Faculty,Assistant,IT_5,IT,NotA,NotA,compre_paper,IT,IT_19,BTech,3,Yes
Teaching_assis,Temporary,ECE_11,ECE,BTech,3,report_assgn,ECE,ECE_13,BTech,3,Yes
Faculty,Associate,IT_2,IT,NotA,NotA,compre_paper,IT,IT_20,BTech,4,Yes
Faculty,Assistant,IT_5,IT,NotA,NotA,compre_paper,IT,IT_12,BTech,2,Yes
Faculty,Assistant,IT_12,IT,NotA,NotA,compre_paper,IT,IT_15,BTech,1,Yes
Faculty,Assistant,IT_1,IT,NotA,NotA,assgn,IT,IT_11,BTech,3,Yes
Faculty,Assistant,IT_5,IT,NotA,NotA,assgn,IT,IT_7,BTech,1,Yes
Faculty,Associate,IT_12,IT,NotA,NotA,compre_paper,IT,IT_14,BTech,1,Yes
Faculty,Assistant,IT_1,IT,NotA,NotA,mids_paper,IT,IT_14,BTech,3,Yes
Faculty,Assistant,IT_10,IT,NotA,NotA,compre_paper,IT,IT_19,BTech,2,Yes
Teaching_assis,Temporary,CSE_2,CSE,BTech,1,report_assgn,CSE,CSE_5,BTech,1,Yes
Faculty,Associate,IT_2,IT,NotA,NotA,compre_paper,IT,IT_16,BTech,3,Yes
Faculty,Assistant,IT_4,IT,NotA,NotA,answer_sheet,IT,IT_5,BTech,1,Yes
Teaching_assis,Temporary,ECE_6,ECE,BTech,2,report_assgn,ECE,ECE_7,BTech,2,Yes
Faculty,Assistant,IT_2,IT,NotA,NotA,compre_paper,IT,IT_5,BTech,1,Yes
Faculty,Associate,IT_9,IT,NotA,NotA,compre_paper,IT,IT_16,BTech,2,Yes
Faculty,Assistant,IT_10,IT,NotA,NotA,answer_sheet,IT,IT_18,BTech,2,Yes
Faculty,Assistant,IT_8,IT,NotA,NotA,answer_sheet,IT,IT_16,BTech,2,Yes
Faculty,Assistant,IT_1,IT,NotA,NotA,mids_paper,IT,IT_17,BTech,3,Yes
Faculty,Assistant,IT_9,IT,NotA,NotA,compre_paper,IT,IT_14,BTech,2,Yes
Faculty,Associate,IT_9,IT,NotA,NotA,mids_paper,IT,IT_15,BTech,2,Yes
Faculty,Assistant,IT_14,IT,NotA,NotA,compre_paper,IT,IT_18,BTech,1,Yes
Faculty,Associate,IT_2,IT,NotA,NotA,compre_paper,IT,IT_7,BTech,2,Yes
Teaching_assis,Temporary,ECE_1,ECE,BTech,1,report_assgn,ECE,ECE_1,BTech,1,Yes
Faculty,Assistant,IT_8,IT,NotA,NotA,mids_paper,IT,IT_19,BTech,3,Yes
Faculty,Associate,IT_6,IT,NotA,NotA,compre_paper,IT,IT_20,BTech,3,Yes
Faculty,Associate,IT_15,IT,NotA,NotA,compre_paper,IT,IT_18,BTech,1,Yes
Faculty,Assistant,IT_9,IT,NotA,NotA,mids_paper,IT,IT_14,BTech,2,Yes
Faculty,Assistant,IT_1,IT,NotA,NotA,mids_paper,IT,IT_4,BTech,1,Yes
Teaching_assis,Temporary,CSE_22,CSE,MTech,1,report_assgn,CSE,CSE_25,MTech,1,Yes
Faculty,Assistant,IT_9,IT,NotA,NotA,answer_sheet,IT,IT_16,BTech,2,Yes
Faculty,Assistant,IT_4,IT,NotA,NotA,mids_paper,IT,IT_12,BTech,2,Yes
Faculty,Assistant,IT_1,IT,NotA,NotA,compre_paper,IT,IT_11,BTech,3,Yes
Faculty,Associate,IT_2,IT,NotA,NotA,mids_paper,IT,IT_13,BTech,3,Yes
Faculty,Associate,IT_7,IT,NotA,NotA,mids_paper,IT,IT_16,BTech,2,Yes
Faculty,Assistant,IT_3,IT,NotA,NotA,compre_paper,IT,IT_13,BTech,3,Yes
Faculty,Assistant,IT_1,IT,NotA,NotA,mids_paper,IT,IT_13,BTech,3,Yes
Teaching_assis,Temporary,CE_15,CE,BTech,3,report_assgn,CE,CE_15,BTech,3,Yes
Faculty,Associate,IT_3,IT,NotA,NotA,compre_paper,IT,IT_10,BTech,2,Yes
Teaching_assis,Temporary,CSE_16,CSE,BTech,4,report_assgn,CSE,CSE_16,BTech,4,Yes
Faculty,Assistant,IT_16,IT,NotA,NotA,mids_paper,IT,IT_18,BTech,1,Yes
Faculty,Associate,IT_15,IT,NotA,NotA,compre_paper,IT,IT_16,BTech,1,Yes
Faculty,Associate,IT_15,IT,NotA,NotA,compre_paper,IT,IT_20,BTech,2,Yes
Faculty,Assistant,IT_14,IT,NotA,NotA,answer_sheet,IT,IT_17,BTech,1,Yes
Faculty,Assistant,IT_1,IT,NotA,NotA,mids_paper,IT,IT_11,BTech,3,Yes
Faculty,Associate,IT_4,IT,NotA,NotA,mids_paper,IT,IT_10,BTech,2,Yes
Faculty,Associate,IT_3,IT,NotA,NotA,compre_paper,IT,IT_20,BTech,4,Yes
Faculty,Assistant,IT_8,IT,NotA,NotA,compre_paper,IT,IT_17,BTech,2,Yes
Faculty,Assistant,IT_11,IT,NotA,NotA,mids_paper,IT,IT_20,BTech,2,Yes
Teaching_assis,Temporary,CE_6,CE,BTech,2,report_assgn,CE,CE_6,BTech,2,Yes
Faculty,Assistant,IT_5,IT,NotA,NotA,answer_sheet,IT,IT_9,BTech,1,Yes
Faculty,Assistant,IT_10,IT,NotA,NotA,mids_paper,IT,IT_19,BTech,2,Yes
Faculty,Associate,IT_12,IT,NotA,NotA,compre_paper,IT,IT_17,BTech,2,Yes
Faculty,Assistant,IT_4,IT,NotA,NotA,compre_paper,IT,IT_19,BTech,3,Yes
Faculty,Assistant,IT_5,IT,NotA,NotA,compre_paper,IT,IT_8,BTech,1,Yes
Teaching_assis,Temporary,Mech_11,Mech,BTech,3,report_assgn,Mech,Mech_11,BTech,3,Yes
Faculty,Assistant,IT_6,IT,NotA,NotA,compre_paper,IT,IT_12,BTech,2,Yes
Faculty,Assistant,IT_11,IT,NotA,NotA,assgn,IT,IT_14,BTech,1,Yes
Faculty,Associate,IT_3,IT,NotA,NotA,mids_paper,IT,IT_13,BTech,3,Yes
Faculty,Assistant,IT_8,IT,NotA,NotA,mids_paper,IT,IT_17,BTech,2,Yes
Faculty,Associate,IT_5,IT,NotA,NotA,mids_paper,IT,IT_7,BTech,1,Yes
Faculty,Associate,IT_5,IT,NotA,NotA,compre_paper,IT,IT_6,BTech,1,Yes
Faculty,Associate,IT_12,IT,NotA,NotA,compre_paper,IT,IT_13,BTech,1,Yes
Stud,Undergraduate,IT_9,IT,BTech,2,attendance,IT,IT_9,BTech,1,Yes
Faculty,Assistant,IT_2,IT,NotA,NotA,answer_sheet,IT,IT_19,BTech,4,Yes
Faculty,Associate,IT_4,IT,NotA,NotA,mids_paper,IT,IT_5,BTech,1,Yes
Faculty,Associate,IT_5,IT,NotA,NotA,mids_paper,IT,IT_17,BTech,3,Yes
Teaching_assis,Temporary,Mech_2,Mech,BTech,1,report_assgn,Mech,Mech_5,BTech,1,Yes
Faculty,Assistant,IT_3,IT,NotA,NotA,mids_paper,IT,IT_18,BTech,3,Yes
Faculty,Assistant,IT_8,IT,NotA,NotA,assgn,IT,IT_18,BTech,3,Yes
Faculty,Associate,IT_1,IT,NotA,NotA,mids_paper,IT,IT_14,BTech,3,Yes
Faculty,Assistant,IT_12,IT,NotA,NotA,assgn,IT,IT_17,BTech,2,Yes
Teaching_assis,Temporary,ECE_26,ECE,MTech,2,report_assgn,ECE,ECE_29,MTech,2,Yes
Faculty,Assistant,IT_7,IT,NotA,NotA,assgn,IT,IT_13,BTech,2,Yes
Faculty,Associate,IT_4,IT,NotA,NotA,compre_paper,IT,IT_12,BTech,2,Yes
Teaching_assis,Temporary,ECE_12,ECE,BTech,3,report_assgn,ECE,ECE_15,BTech,3,Yes
Faculty,Associate,IT_9,IT,NotA,NotA,mids_paper,IT,IT_19,BTech,3,Yes
Faculty,Assistant,IT_18,IT,NotA,NotA,answer_sheet,IT,IT_19,BTech,1,Yes
